Pos;Solution;Nombre_noeuds;Temps
GOOGXOGRRYYYRXYORRRWWOXWBORGGGGXRWWWWWOGXBOBBYBBYXBYYB;(down,1,1),(up,2,-1),(up,3,-1),(down,4,1),(up,3,-1),(down,4,1),;72.0;98.54767847061157
OOGYXWYGWGRRGXGYYYGOGWXBROBRRWRXBRGBOYYWXYWWOBBWBXRBOO;(up,1,-1),(up,4,-1),(up,2,1),(down,2,-1),(down,3,-1),;58.0;84.39456224441528
YWOBXGYOGOYROXRYBBGYRGXRYYRWYGWXGWBBWBGWXGWWORRBRXOBOO;(up,1,-1),(down,1,1),(down,2,1),(up,3,-1),(down,3,-1),;58.0;84.68015336990356
GGWGXWGWRYYYOXROORRBWBXWBWWGOOGXOBYWGROGXBOYBYRRYXBYRB;(down,1,-1),(down,4,-1),(up,2,-1),(up,4,1),(up,3,1),;58.0;84.84963631629944
YGGYXWRWROOGOXYYBBYBWRXWYBRGRWGXWWYWORGOXGOOORYBRXGBBB;;-1.0;1256.9016742706299
GGGWXYRBWYRGYXGYYYYRGYXGRWBRRWRXORWOOOOBXOBBOBOWBXGBWW;(up,2,-1),(up,4,-1),(down,3,1),(up,1,1),(up,2,-1),;58.0;80.75170588493347
OYGOXWGWWGGYGXOBGBRGGBXWYYWRRWBXWBBWOBYOXYOYYRRRRXROOB;(up,3,-1),(up,4,1),(up,2,1),(down,2,-1),(down,4,1),;58.0;83.48214817047119
YYWRXWRRGOGGGXYYYYYYROXWRWWWOOBXRBBBGGGBXWWOOBRRBXOBGO;(up,1,1),(down,2,1),(down,3,-1),(down,1,-1),(up,4,1),;58.0;84.60359740257263
GOORXORBGYGGOXGORRYRRYXWBWWWGGBXGBOWWWOWXBOBBYRRYXYYYB;(up,1,1),(up,4,1),(up,3,1),(down,4,-1),(down,1,1),;58.0;84.74815130233765
OWOBXOGGGGWYGXOOOBRRRBXBYYBWGGRXWRRWWGYOXYOBBRRWYXWYYB;(down,2,-1),(down,4,-1),(up,3,-1),(up,4,-1),(down,3,-1),(down,1,1),(down,3,1),(down,4,1),(down,3,-1),(down,4,-1),(down,3,1),;142.0;190.07522916793823
OOGOXWGWWGGYGXRYRRRGGBXGBBRRRWRXBWBBOYYWXYWWOYYBYXOBOO;(up,2,1),(up,3,1),(down,2,-1),(down,3,-1),;44.0;63.167572021484375
GWORXORWWYGGYXBYBBYGGYXRYGRRGGYXWWBBWBORXOWWORYBRXOBOO;(down,1,1),(down,3,-1),(up,2,1),(up,3,-1),(up,1,1),;58.0;84.35409212112427
ORWWXYGGGGOYGXYYYYRRRRXWROWWOOBXOBBBGWYGXYWGOBBRBXRBWO;(down,1,1),(down,2,-1),(up,4,-1),(down,3,-1),(up,4,-1),(down,1,1),;72.0;100.82664585113525
GWGGXOGWWYYYYXRYRRRGGBXGBWWRBWRXWBYBOBOOXOWOOYRRYXBBGO;(up,2,1),(up,4,1),(up,3,1),(down,1,1),(down,3,-1),(down,1,-1),;72.0;102.43666481971741
GGGYXWYRRYRRYXGYYYGWWWXYRRWGOWGXBBBBOOOWXOWROBGRBXOBBO;(up,2,1),(down,3,1),(up,4,1),(down,3,1),(up,1,-1),(up,2,1),;72.0;100.42763352394104
GBOGXRGBRYYYBXYOOYROWRXGRWWGGGOXGBOOWROWXWBBBBRRYXWYYW;(down,4,-1),(up,2,-1),(down,1,1),(down,3,-1),(up,4,1),(down,3,-1),;72.0;100.4883017539978
YBGYXGYOGORROXROYYGYRGXBRBBWWWRXWRRWOOGOXGOBBBWWGXWYYB;(up,4,-1),(up,1,-1),(down,2,-1),(down,4,-1),(down,2,-1),;58.0;79.15160608291626
GGGGXBGWWYYYYXWYRRRGGRXBBRBRWWOXRRYBOOOBXOWWOYGWYXBBOO;(up,4,1),(up,2,1),(down,3,-1),(up,3,1),(up,4,1),;58.0;82.00519251823425
GOOYXOYBRYRRYXRYYYGOWGXRRBRGGGWXGWWWWWOYXOOROBWBBXGBBB;(down,1,1),(up,4,-1),(up,2,-1),(up,1,-1),(down,3,1),(up,4,1),(down,3,-1),;86.0;118.76664686203003
YWOOXGGRROBYOXYOOYRWWRXWRRRGYGGXRWYBWBGGXGWWBBBBYXBYOO;(down,1,1),(down,3,-1),(down,2,1),(down,4,-1),(up,2,-1),;58.0;83.92399597167969
GGGGXGRYGYYGRXYYBBYBROXRYWBWWWYXORROOOOBXGBBOROWRXWBWW;(up,4,-1),(down,3,1),(down,2,-1),(up,1,1),(down,2,1),(up,3,-1),;72.0;100.00440263748169
YYGYXRGRROOYOXRYRRRWWBXYBOBGGWBXBRWBOGGWXGWWOYBWYXGBOO;(up,4,-1),(up,2,-1),(down,2,1),(up,3,1),(down,3,-1),;58.0;85.04879522323608
GOORXORRGYGGBXGBRYYYRYXBRBBWGGRXORWOWWOBXYBYYBWWWXGOOW;(down,4,1),(down,3,1),(up,4,-1),(up,1,1),(down,1,1),;58.0;83.84012031555176
YRWOXWGWWOBYOXRORRRGGBXGBYRROORXGWWWGWGYXGOBBYOBYXBYYB;(down,1,-1),(up,2,1),(down,2,1),(up,3,1),(down,4,-1),;58.0;84.73562526702881
GGWYXRYYRYRRGXRYYYGGWBXORBBGGOWXWRBBGOORXWWYOBWWBXOBOO;(up,1,-1),(up,2,-1),(down,3,-1),(up,4,-1),(down,2,1),(down,1,-1),(down,2,-1),;86.0;120.8218924999237
GBOGXOGGGYYYRXBBWBRRRYXRYYRWGGWXYWWBWOOOXBWWYRRBBXGOOO;(down,3,1),(down,4,1),(down,1,1),(down,3,1),(up,3,-1),;58.0;80.69312262535095
GOORXBRRGYGGOXGOOYYYRYXGRWWWYGOXGBBOWWOWXBBBBBRRYXRYWW;(up,4,1),(up,1,1),(down,1,-1),(down,3,1),(down,4,-1),(down,1,-1),(down,2,1),(up,2,1),(down,2,-1),(up,2,-1),;689.0;886.7434694766998
OWORXYYGGGBRGXRYRRGORGXRBBRWOGWXGWBBWBYWXYWWOYYBYXOBOO;(up,1,-1),(up,3,1),(down,1,1),(down,2,-1),(down,3,-1),;58.0;84.90912079811096
OBOWXOGGGGOYGXYOOYRRRRXWRWWWGGBXBBWOWOYYXYBRBBRRYXGYBW;(down,3,1),(up,4,1),(down,2,-1),(down,4,-1),(down,1,1),;58.0;82.74306058883667
YYGBXGYOGOYROXRYWBGYRGXBYYBWWWRXWRBBOGGRXGWWORRWBXOBOO;(up,1,-1),(down,2,1),(down,3,-1),(up,3,-1),(up,4,-1),;58.0;84.45722842216492
OOWGXWGOWGYYRXBBBBRWGYXWYYRRROGXOWWWGYYGXBORYRRBOXBOGB;(down,4,1),(up,3,-1),(up,2,1),(down,2,-1),(down,1,-1),(up,1,1),(up,2,-1),(up,1,-1),(up,2,1),;114.0;151.45733904838562
YGOYXWYGWORRWXYYYYGOGOXYRRRRRGGXOWWOWRGBXOBBOBBBBXGBWW;(down,3,1),(up,2,1),(up,1,1),(down,2,1),(up,1,1),(down,1,1),;72.0;102.76217365264893
GWWRXWRRGYGGBXOBRBYYRBXWYGWWOOBXOBBWGGOGXYOYYRYRWXROOB;(down,1,-1),(up,3,-1),(down,4,1),(up,1,1),(up,4,1),;58.0;84.89461159706116
OYGOXWYWWGGRYXRBGRGGGBXYBORRRWGXWWWWOBYOXROYYYBBRXBOOB;(down,2,-1),(up,2,1),(up,3,1),(up,1,-1),(down,4,1),;58.0;82.46457123756409
GYWYXWYRRYRRBXRBGRGWWBXWBORGOOGXOWWWGGOGXYOYYYBBRXBOOB;(down,1,-1),(up,2,-1),(up,3,1),(up,1,-1),(down,4,1),;58.0;83.14387035369873
GWWGXWGOWYYYBXBOOBRWGYXGYYRRRORXOWGOGGOBXWBRBRRBYXOYBW;(up,2,1),(down,4,-1),(down,3,1),(down,1,-1),(up,3,-1),;58.0;84.67862892150879
GWWYXGGGGYRYWXRYORRRRBXYBBBWYOBXOROOGGOGXRBOOYWWYXWBBW;(down,1,-1),(down,4,-1),(down,3,1),(up,4,-1),(down,4,1),(up,3,1),(down,2,-1),(up,1,1),(down,2,1),(up,1,-1),;128.0;174.9499704837799
YRGBXGROGOWGOXGOGYYYRYXRRRRWWWWXBWBBOYGYXGWWBBBBRXOYOO;(down,3,1),(down,2,1),(down,4,-1),(up,1,1),(down,3,1),(up,1,-1),(down,2,-1),(up,1,-1),(down,2,1),(up,1,-1),;198.0;257.40747904777527
YOORXGRRGOGGBXYOGYYYROXRRRRWYGWXGWYWWWGWXWOOBBBBOXBYBB;(up,1,1),(down,1,1),(down,3,-1),(down,4,-1),(down,2,1),(down,3,1),;72.0;98.18877577781677
YGGYXGGOWOOYOXROWRRWGBXGBBRRYWRXWWWWOOGRXBOYBYYBGXBYRB;(down,4,-1),(up,3,1),(down,1,1),(up,2,1),(down,2,1),(down,1,-1),;72.0;104.93473029136658
GGGYXWYYWYRROXGOOYGGGWXBRWBRRWRXBRGOOOOYXBBBBBOWYXRYWW;(up,4,-1),(up,1,-1),(up,2,1),(down,3,1),(down,4,-1),;58.0;84.33699941635132
GOOYXOYYRYRROXWOOYGGWRXWRGWGGGBXRBBWWWOGXBOBBBWRYXRYYB;(down,4,-1),(down,1,1),(up,1,-1),(up,4,1),(up,2,-1),;58.0;84.895352602005
GOORXORBGYGGYXGOORYRRYXRBORWGGWXBWWOWWOYXRBBBYBBYXGYWW;(down,3,1),(down,1,1),(up,1,1),(down,4,1),(up,3,1),(down,4,1),;72.0;104.16210913658142
OOGOXRGRRGGYGXBYBBRWWYXWYYRGGWGXBWBBOYYWXYWWORRBRXOBOO;(down,2,-1),(up,2,-1),(up,3,-1),(down,3,-1),;44.0;62.94310760498047
OWWYXWYGGGRRGXBYGRGORWXBBBBWOORXYRRWGGYOXYOOOYYWRXWBBB;(up,3,1),(up,4,-1),(up,1,-1),(down,1,-1),(down,2,-1),;58.0;84.28471612930298
GGWWXWRRWYRGGXYYYYYYGOXGRRRROORXOWYOGOOBXWBBOBBBBXGBWW;(down,2,-1),(up,1,1),(down,3,1),(down,1,-1),(down,2,1),(up,2,1),;72.0;101.33003687858582
GRWGXYRRWYWGBXGBBYYYGYXGRRRROORXOWOOGWOGXYBBYBBBOXWOWW;(up,1,1),(down,1,-1),(up,2,1),(down,3,1),(down,4,1),;58.0;83.52617359161377
GRGYXBYYWYRRYXOYYYGGGGXBRRWRWWOXWBBBOWOOXOWGOBGRBXRBWO;(up,4,1),(up,1,-1),(down,1,-1),(up,2,1),(down,3,-1),(down,1,1),;72.0;103.10267782211304
YROOXWYGWOBRWXROOYGOGGXYRRRRRGGXGWWWWYGWXOOBBBBBYXBYYB;(down,2,1),(down,4,-1),(up,2,1),(up,1,-1),(down,1,1),;58.0;82.67618823051453
GGGYXGYYGYRRRXRBWRGGRBXYBWBWWWBXORROOOOBXGBYYYOWBXWOOW;(up,4,-1),(down,4,1),(down,3,1),(up,3,1),(up,1,-1),;58.0;82.48910593986511
OYWGXRGRRGWYGXYBBYRWWRXORRRGGOWXYWGOGBYOXYBBYBBBOXOOWW;(up,2,-1),(down,2,-1),(down,3,1),(down,1,-1),(down,4,1),;58.0;82.46125149726868
YRGRXGGBGOGYOXROOBRORBXRYBBWWWWXWRYWOYGOXGOBBRWWYXGYYB;(up,1,1),(down,2,1),(down,4,1),(up,3,-1),(down,4,1),(up,3,1),(up,4,-1),(up,3,-1),(up,2,1),(up,1,-1),(up,2,-1),;142.0;189.10460758209229
GBOGXBGGWYYYYXBYRBROGYXGYYWRWGRXWBBWWOOOXOOGORRRWXRBWB;(up,3,-1),(up,2,1),(down,3,-1),(down,1,1),(down,3,1),(up,4,1),;72.0;100.30858516693115
YOOBXYGGGOYYGXRBRRRRRBXRBORWOGWXGWGOWWGYXWBBYYBBYXOOWW;(down,1,-1),(down,3,1),(down,2,1),(down,1,-1),(up,3,1),(down,4,1),;72.0;105.61732959747314
OWWBXBGGGGYYOXYOOYRRRRXGRWWWWOOXYBBBGGYOXBWGBBRRWXRYYO;(down,1,-1),(up,4,1),(down,4,1),(down,3,-1),(down,2,1),(down,4,1),(down,2,1),;86.0;120.56413245201111
OOOGXOGGGGWYOXYOYYRRRRXWRWWWGGBXYBBWWWYOXBOBBBRRGXRYYB;(up,4,1),(down,4,-1),(down,1,-1),(down,2,-1),(down,1,-1),;58.0;79.12172389030457
YOOYXGYOGORROXRYYYGYRGXWRWWWYGBXRBBBWWGBXGWGOBRRBXOBWO;(down,3,-1),(down,1,1),(up,1,-1),(down,2,1),(up,4,1),;58.0;84.41309213638306
YYWRXWRRGOGGOXYOWYYYROXBRBBWOORXORRWGGGGXBOBBBWWGXWYYB;(up,4,-1),(up,1,1),(down,4,-1),(down,2,1),(down,1,-1),;58.0;86.34457755088806
GWWYXWYYGYRRBXRBBYGGRGXWRWWWOOBXOBBWGGOGXYOYYBRROXROOB;(up,1,-1),(down,1,-1),(down,4,1),(up,4,1),;44.0;62.873512744903564
YYOBXOGGGOYYOXWBRRRRRRXWBRWWGGBXGBOOWGGWXBBYYYBRYXWOOW;(down,2,1),(down,1,1),(up,3,1),(down,4,1),(down,3,1),(up,4,1),;72.0;102.51501679420471
OOOWXRGGWGOYGXYYYYROGRXGRBBRBGRXORWOWYYBXYBWOBWWBXGBRW;(down,3,1),(up,2,1),(up,4,-1),(down,2,-1),(down,1,1),;58.0;83.25699830055237
ORGGXGYOGGWROXBYBBGYRYXWYRWWYWBXWBRWOWYOXGOOORGRRXYBBB;(up,4,1),(up,3,-1),(down,2,1),(up,2,-1),(up,1,-1),(up,2,-1),(up,1,-1),(up,2,1),(up,1,1),(up,2,1),(up,1,-1),(down,2,1),(up,2,-1),(up,2,1),(up,1,1),(down,1,-1),(up,2,1),(down,1,1),(up,2,-1),;604.0;760.6102244853973
OOGRXGRRGGGGGXOYRRYWRGXWBBWWWWBXOBOOOYYBXYBROYYRYXWBBW;(up,1,1),(down,2,-1),(down,3,1),(up,3,1),(up,4,1),;58.0;82.7859959602356
GGGBXGYYGYWRBXROOYGGRGXBRWBWWWRXORROOOOBXYBYBBOWYXWYRW;;-1.0;1233.0904948711395
YYOYXOGGGOOYWXBYBBRRRYXRYOBWGGYXBRRBWGGWXOWGORBWRXWBWO;(up,4,-1),(up,3,-1),(down,2,1),(down,3,-1),(down,1,1),;58.0;84.33948636054993
OBGOXGGGGGGYGXBBOBRRRYXRYBBWWWYXWRBBORYRXYWYYRWWWXOOOO;(down,2,-1),(down,4,1),(down,3,-1),(up,4,-1),(up,3,-1),;58.0;83.55366706848145
YOOYXOYOGORRGXRYYYGYRGXRRRRWBGWXGWGOWWGYXWBBOBBBBXOBWW;(up,1,-1),(down,1,-1),(down,3,1),(down,2,1),(down,1,-1),;58.0;80.7596869468689
OOWYXGRWGGRGRXBYBBYBRYXRYGRWWOWXWWGWGYYOXGOOORYBRXOBBB;;-1.0;1329.2406368255615
GGGBXRYYRYYRYXWYWBGGWRXBYYBGGWRXOROOOOOBXOBGORRWBXWBWW;(up,1,-1),(up,3,-1),(down,3,1),(up,4,-1),(up,2,-1),;58.0;83.16970801353455
GOORXORRGYGGBXGBBYYYRYXWRWWWGGBXGBOOWYOWXYBRYBRROXWOBW;(up,1,1),(down,1,1),(down,3,1),(down,4,1),(up,4,1),;58.0;83.7079963684082
OGGGXYGOGGWYBXRBRRRWRBXGBORWOWRXWWWWOOYRXYOGYYBBYXBOYB;;-1.0;1243.5199890136719
YRWYXBYYGOORGXBYBBGGRYXRYRRWWOWXOWBBGYGGXWWWORGBRXOBOO;(up,3,-1),(down,2,1),(up,1,-1),(down,1,-1),(down,3,-1),;58.0;83.80608129501343
GGGWXWRWWYOGYXGOGYYGGYXRRRRRRWYXOWWWOROBXOOBBBBBOXBYYB;;-1.0;1277.6847894191742
YWOYXGGWWOOYBXYBBYRGGRXGRRRRYGRXWWGBWBGRXYWWYBBBOXOOOO;(down,1,1),(up,2,1),(down,3,-1),(down,4,1),(down,2,1),;58.0;82.65561127662659
OBGOXRRRRGGGWXROYRYYWBXWBYRGGWGXWWWWOOYOXROBBYOBGXBYYB;(up,3,1),(down,2,-1),(down,4,-1),(up,1,1),(up,2,-1),;58.0;83.84465050697327
GWGYXGYYGYRROXROOYGGRGXBROBWWWRXWRRBOBOOXGWBBBBWYXWYYO;(up,1,-1),(up,4,-1),(down,4,-1),(down,1,1),(down,3,-1),(down,1,-1),;72.0;94.84702062606812
YRWOXWYYGOBRGXROOYGGRGXRRRRWOOWXBWGOGYGYXWBBBBBBYXOYWW;(down,2,1),(up,1,-1),(down,3,1),(down,4,-1),(down,1,-1),;58.0;82.80099534988403
GRWGXWGWWYYYBXRBBRRGGBXGBYRROORXOWWWGWOGXYOYYYOBOXBORB;(down,1,-1),(up,2,1),(down,4,-1),(up,3,1),(down,4,-1),;58.0;79.95866203308105
YGGYXGYYGORROXBOGRGGRWXBBBBWWWRXWRRWORGOXBOYBYYWOXWYOB;(down,4,-1),(up,3,1),(up,4,-1),(up,1,1),(down,2,1),(up,1,1),;72.0;102.00059413909912
GGGGXBGWWYYYOXBORBRGGYXBYRBRWWRXWROWOOOOXBOYBRGWWXYYRB;(up,4,1),(up,2,1),(up,3,1),(down,4,-1),(up,3,1),(up,4,1),;72.0;101.69568943977356
YOOYXGGGGOOYBXYYWYRRRRXRRORWYGWXRWWOWWGBXYBOOBGBBXGBBW;(down,4,1),(down,3,1),(down,1,1),(up,3,1),(down,4,-1),(down,2,1),(up,3,-1),;436.0;583.4494066238403
YROYXOYRROORWXRYYYGWWGXWRGWGGGBXGBBWWYGYXOOOOBWRBXRBBB;(up,4,1),(down,2,1),(down,1,1),(up,2,-1),(up,1,-1),;58.0;82.06558132171631
GRWGXBGORYYYBXYBBYRWWRXWRRWGWOGXOBBWGWOGXYOYYBGROXROOB;(up,2,1),(down,1,-1),(up,4,1),(up,2,1),(down,4,1),;58.0;81.63361954689026
GWOGXOGWWYYYWXYBBYRGGRXGRBBRGGRXRRRBWBOBXOWYYBYWOXWOOO;(down,1,1),(up,2,1),(up,4,-1),(down,4,-1),(down,3,-1),(down,4,-1),;72.0;101.0915961265564
YYGYXWGWWOOYOXBYBBRGGYXGYYRRRWRXBWBBOGGWXGWWORRBRXOBOO;(down,2,1),(up,2,1),(up,3,-1),(down,3,-1),;44.0;62.93621611595154
GWWBXRRRRYWGBXGBBYYYWYXORWWGGOWXOBBWGGOGXYOYYBRROXROOB;(up,1,1),(up,2,-1),(down,1,-1),(down,4,1),(up,4,1),;58.0;84.16755104064941
GOOYXOYYGYRRYXBYRBGGRYXWYRWWGGBXOBWOWWOBXOBRORGRWXGBBW;(down,3,1),(down,1,1),(up,3,-1),(up,1,-1),(up,4,1),;58.0;85.01083445549011
OOOWXOGGGGOYBXYBWYRRRRXWRWWWGGBXRBBBWYYBXYWGYBRRGXOOYO;(down,4,1),(down,3,-1),(up,4,1),(down,2,-1),(down,1,1),;58.0;82.8741672039032
GRWGXWGWWYYYBXOBWBRGGBXBYYBROORXORGWGWOGXYOYYRRWBXROOB;(down,1,-1),(up,3,-1),(up,4,-1),(up,2,1),(down,4,1),;58.0;84.40560102462769
OBGOXRGBRGGYWXYBYYRRWRXWRBBGGWGXBROOOOYYXRBYYBWWGXWOOW;(up,2,-1),(down,4,-1),(down,3,1),(up,4,-1),(down,2,-1),(down,4,-1),;72.0;108.48954582214355
OOGRXGRRGGGGBXOBBBYYRBXGYBBWWWOXWRRWOYYOXYOGYRWWRXWOYB;(up,4,-1),(up,3,-1),(up,1,1),(down,4,1),(down,2,-1),;58.0;81.18007493019104
ORWGXWGGRGYYRXWYYYROWRXBRBBGOORXYRWWGYYOXGOOOBWWBXGBBB;(up,4,-1),(down,1,-1),(up,1,-1),(down,2,-1),(up,2,-1),(up,1,1),;72.0;102.91312646865845
GOOWXOYYWYRRYXGYRRGGGWXYBRRRGGBXBWGWWWOWXOOOOYBBYXRBBB;(up,1,-1),(down,1,1),(up,4,-1),(up,2,1),(up,3,1),(up,4,1),;72.0;101.99602508544922
OOGOXWYWWGGRYXRYGRGGGBXYBBRRRWGXBWBBOYYWXRWWOYYBRXOBOO;(down,3,-1),(down,2,-1),(up,3,1),(up,2,1),(up,1,-1),;58.0;83.72673487663269
GGGYXRYYWYRRYXGYYYGGGWXWRWWRBWBXOBGOOOOBXOBWOBORBXRBRW;(up,4,-1),(down,3,1),(up,1,-1),(up,2,1),(up,4,-1),;58.0;80.38547420501709
OOOOXRGOGGGYOXYOYYRYRRXRRBBWBGWXRRWWWWYGXBOBBBWWGXGYYB;(down,4,-1),(up,2,1),(up,4,-1),(down,1,1),(down,2,-1),(up,2,-1),;72.0;107.44308519363403
YOOYXWYBWOOROXYOGYGRGRXYRRRRRGGXGWWWWWGWXBOBBBGBOXBYYB;(up,2,-1),(down,4,-1),(up,2,-1),(down,1,1),(down,2,1),(up,3,-1),(up,1,-1),(up,3,1),;100.0;136.05328702926636
GRWGXWRYWYWGYXGYBBYBGYXRYBBROOYXORGWGWOGXOOOORWWRXRBBB;(down,1,-1),(up,1,1),(up,4,-1),(up,2,1),(up,3,-1),;58.0;82.28696417808533
YYOWXOYOGORRWXRYRRGYRGXWBBWWGGBXGBBWWGGWXOOOOYYRYXRBBB;(up,1,-1),(down,2,1),(down,1,1),(up,3,1),(up,4,1),;58.0;83.89355850219727
OOGOXGYRRGGRYXBYBBGWWYXWYRRGYWGXBWOBOWYWXRWOORGBRXYBBO;(up,2,-1),(up,3,-1),(down,2,-1),(up,1,-1),(down,4,-1),(down,3,-1),(down,4,1),;86.0;122.29435396194458
GGGYXGYYGYRRBXYBBBGGROXRYRRWWWWXBWOOOOOYXWBRYRGBOXWOBW;(down,4,-1),(up,3,-1),(up,1,-1),(down,3,1),(down,4,-1),;58.0;80.31706929206848
GGGYXBYYWYRRBXGBBYGGGWXRRRRRYWWXYWGBOOOOXWWWYBBBOXROOO;;-1.0;1354.97270321846
YYGYXRGRROOYOXBYBBRWWYXRYOBGGWYXBRWBOGGWXGWWORBWRXGBOO;(down,2,1),(up,4,-1),(up,2,-1),(up,3,-1),(down,3,-1),;58.0;89.52860069274902
YYGYXRGRROOYRXBBBBRWWYXWYYRGGWGXBWGBOGGWXBWWYRRBOXOOOO;(down,3,-1),(down,4,1),(down,2,1),(up,2,-1),(up,3,-1),;58.0;84.13825106620789
GWORXORWWYGGBXGBOYYGGYXRRRRRGGYXWWBBWBORXYWYYBBBWXOOOO;(down,1,1),(up,2,1),(up,1,1),(down,4,1),(down,3,-1),;58.0;84.30642676353455
YGGYXBRRROOGOXBYYYYYWWXBRWWGYWRXWBWWORGOXGOOOBRRGXGBBB;(down,2,1),(up,4,-1),(up,3,1),(up,1,1),(up,2,-1),(up,4,-1),(up,1,1),(up,3,-1),(up,1,-1),;114.0;155.87143063545227
YWWYXWYYGOOROXRYYYGGRGXWRWWWOOBXOBROGGGBXGBROBRRBXYBBW;(down,3,1),(down,1,-1),(down,2,1),(up,1,-1),(up,4,1),;58.0;82.52044606208801
OOGOXWGWWGBYRXOYYBRGGGXWYRWRRWBXWBRWOYYOXBOGORGRBXYBYB;(up,4,1),(up,2,1),(down,4,1),(up,3,-1),(down,2,1),(down,4,-1),(down,2,1),;86.0;122.8393177986145
GGGRXGYYGYBRYXBBGBGGRWXYYOBWWWBXWRRWOOOOXROYYRBWRXWOOB;(up,3,1),(down,4,1),(up,1,-1),(up,4,-1),(up,3,1),;58.0;89.25341987609863
YYGYXBGWWOOYOXRYRRRGGBXGBWWRWWRXBBBBOGGYXGWWOYRRYXOBOO;(down,2,1),(up,2,1),(down,3,-1),(up,4,1),(up,3,1),;58.0;95.66815733909607
GRGOXRRRRYGGYXBYBBYWWYXWYGRGGWGXBWBBOYOWXOWWORYBRXOBOO;(down,3,-1),(up,3,-1),(down,2,-1),(up,2,-1),(down,2,1),(up,1,-1),(down,2,1),(up,1,1),(down,2,-1),(up,1,1),;268.0;389.0392310619354
OWWOXBGGGGGYGXRYBRRRRBXRBBBWWOYXYRRBGGYOXYWWOYYWOXWBOO;(down,1,-1),(down,2,-1),(up,3,-1),(up,4,-1),(up,3,-1),(down,3,-1),;72.0;115.82779049873352
GOOYXOYYGYRROXROOBGBRGXWYWWWGGBXGBYWWWOWXBORBRRRYXGYBB;(down,1,1),(down,4,-1),(up,4,1),(up,1,1),(up,3,-1),(up,1,1),;142.0;208.0676875114441
GWWGXWGGGYYYBXBBBBRRRYXBYYBWOORXWROBGGORXWWOYRRWOXYOGO;(down,3,-1),(down,1,-1),(down,4,1),(up,3,-1),(up,4,-1),;58.0;92.7787070274353
GOWGXWGGWYYYBXYBBYROGRXORRRRROWXRWWOGYOGXYBBYBBBOXGOWW;(up,2,1),(down,1,1),(down,3,1),(down,4,1),(up,1,-1),(down,2,-1),(down,1,1),(down,2,1),(up,1,1),;744.0;1047.5483615398407
GOOGXOGWWYYYYXBBBBRGGYXGYORRGGRXWWWWWWORXROYYRBBRXBOOB;(down,1,1),(up,2,1),(up,3,1),(down,4,1),(up,3,1),;58.0;79.06551265716553
OOWRXORRGGGGGXGYYYYYRWXBRWBWBORXORROGYYGXYBBOBOWBXWBWW;(up,4,-1),(up,1,1),(down,2,-1),(down,1,-1),(down,3,1),;58.0;83.21628379821777
GWWWXWYRWYORYXRYYRGYGGXWBBWRROBXOBBWGGOGXOOOOYYRGXRBBB;(up,4,1),(up,1,1),(up,2,1),(up,3,-1),(down,1,-1),(up,1,1),(up,3,1),(up,1,-1),(up,3,1),(up,1,1),;900.0;1102.5621585845947
GGGGXRGRRYYYBXRYYRRWWBXOBGWGGWWXYBBOOOOOXWBYOYWRBXOBRW;(up,4,1),(up,2,-1),(down,4,-1),(up,3,1),(down,3,1),(down,4,1),;72.0;101.62836766242981
OOGWXGRRGGOGRXGOGYYYRYXBROBWWWRXBRRBOYYWXGWBBBBWOXWYYO;(down,2,-1),(up,1,1),(up,4,-1),(down,4,-1),(down,3,-1),(down,2,1),(down,1,-1),(down,2,-1),(down,1,1),;184.0;234.0473392009735
YYWWXRGWROOYWXYOOYRBWRXWRRRGGOGXOWBBGGGGXRWBBBBBYXOYYO;(down,2,1),(down,4,-1),(up,2,1),(down,1,-1),(up,2,1),(down,3,-1),;72.0;99.99510931968689
YGGYXGYYGORROXYYRBGBROXWYGWWWWBXWBBWORGOXGOOORYRWXRBBB;(up,1,1),(down,2,1),(up,3,-1),(up,1,1),(up,4,1),;58.0;79.65779757499695
YGGYXGRBGOOGOXGOGRYRRYXWBWWWWWBXWBYWORGOXBOYBYRROXBYRB;(down,4,-1),(down,2,1),(up,1,1),(up,4,1),(up,3,1),;58.0;82.16911506652832
GWWGXWGOWYYYBXRBRRRWGBXGBORRRORXBWOBGGOWXYWOYYBBYXYOGO;(up,2,1),(down,3,-1),(down,1,-1),(up,3,1),(down,4,1),;58.0;82.9546115398407
OBOWXOYYGGORRXBOOYGGRYXRRRRWGGWXGWWWWOYWXGOYBBBBYXBYRB;(down,2,-1),(down,1,1),(down,4,-1),(up,1,-1),(up,3,1),(up,1,1),(up,3,-1),(up,1,-1),;100.0;129.14722561836243
YBOYXGGWWOOYOXYYYYRGGRXGRBBRYGRXRROOWOGBXGBWOBWWBXWBRW;(down,1,1),(down,2,1),(up,2,1),(down,3,1),(up,4,-1),;58.0;80.6856005191803
OOWGXWGBWGWYGXRYRRROGBXGBBRRRORXOWOOGYYGXYBBOYYBYXWBWW;(up,3,1),(down,2,-1),(up,2,1),(down,1,-1),(down,3,1),;58.0;82.92146849632263
GGGYXRYYRYRRBXRBRYGGWBXWROBGGWGXBROBOOOWXYWWYBBWWXYOOO;(up,1,-1),(up,2,-1),(down,3,1),(down,3,1),(up,4,-1),(down,4,1),(up,4,1),(down,3,1),(up,4,-1),(down,3,-1),;198.0;248.91041588783264
